	Gene	SRR7218579	SRR7218580	SRR7218581	SRR7218582	SRR7218583	SRR7218584	SRR7218585	SRR7218586	baseMean	log2FoldChange	lfcSE	pvalue	padj
1	hsa-let-7a-5p&iso_3p:-1&iso-21-XKVLRYVPE	2.96063330346663	6.74517194725607	2.27551463801053	0	3.72591425369088	7.94800243107744	25.6340617259222	23.9333517847677	9.15283126052393	-1.38211409877428	1.03499462586584	0.0220868710210457	0.0948936321154892
2	hsa-let-7a-5p&iso_3p:-2&iso-20-XKVLRYVP	4.44094995519994	3.70984457099084	0	0	5.08079216412392	9.9350030388468	13.1456726799601	17.551124642163	6.73292338141057	-1.28940324651578	1.04131064927038	0.0297542779392422	0.100521209254197
3	hsa-let-7b-5p&iso_3p:-1&iso-21-XKVLRY98E	44.4094995519994	50.5887896044205	9.10205855204211	7.67045884487023	52.5015190292806	79.4800243107744	164.978192133499	186.680143921188	74.4263357435093	-1.51650706149826	0.748977145011631	0.00597393327879461	0.0564422116652268
4	hsa-let-7b-5p&iso_3p:-2&iso-20-XKVLRY98	0	2.02355158417682	2.27551463801053	0	2.70975582086609	3.97400121553872	13.1456726799601	6.38222714260472	3.81384038514462	-0.669913140638924	0.902063796069152	0.125122570601211	NA
5	hsa-let-7b-5p&iso_3p:-3&iso-19-XKVLRYK0	0	4.38436176571644	0	0	1.35487791043305	5.96100182330808	5.25826907198404	1.59555678565118	2.3192584196366	-0.237747104753752	0.717185656690685	0.491032724212394	NA
6	hsa-let-7b-5p&iso_add3p:1&iso-22-XKVLRY98P	0	0.337258597362803	0	0	0.677438955216523	0	4.60098543798604	0	0.701960373820671	-0.20011730410559	0.777440899872278	0.439553223143111	NA
7	hsa-let-7b-5p&iso_add3p:2&iso-24-XKVLRY98KI	0	1.01177579208841	0	0	2.03231686564957	0	14.4602399479561	6.38222714260472	2.98581996853735	-0.757435724365081	1.11556371407246	0.0775144140121118	NA
8	hsa-let-7b-5p&iso_snv_seed,iso_3p:-1&iso-21-9KVLRY98E	0	1.34903438945121	0	0	1.35487791043305	0	0.657283633998005	1.59555678565118	0.619594089941681	0.0411672643477917	0.736037365735772	0.867589575380115	NA
9	hsa-let-7d-5p&iso_3p:-1&iso-21-FKVLRYJPE	0	2.36081018153962	0	0	0.338719477608262	1.98700060776936	5.25826907198404	4.78667035695354	1.84143371198185	-0.43708328288275	0.836642825596555	0.218391607680488	NA
10	hsa-let-7f-5p&iso_3p:-1&iso-21-XKVL5YVPE	1.48031665173331	5.73339615516766	0	0	1.01615843282479	3.97400121553872	19.7185090199402	11.1688974995583	5.38640987184536	-1.06178134417924	1.1579360381396	0.0510746108614575	NA
11	hsa-let-7f-5p&iso_3p:-2&iso-20-XKVL5YVP	4.44094995519994	1.68629298681402	0	0	1.35487791043305	1.98700060776936	3.94370180398803	14.3600110708606	3.47160429188313	-1.43972438447693	1.39981325746417	0.0256415692218679	NA
12	hsa-let-7g-5p&iso_3p:-1&iso-21-XKVL7YUPE	11.8425332138665	20.2355158417682	9.10205855204211	0	14.9036570147635	31.7920097243098	44.6952871118644	49.4622603551866	22.7541652267251	-0.978240527750092	0.815634786878556	0.0531022041382054	0.140989235441353
13	hsa-let-7g-5p&iso_3p:-2&iso-20-XKVL7YUP	5.92126660693326	2.69806877890243	0	0	0.677438955216523	1.98700060776936	2.62913453599202	6.38222714260472	2.53689207842729	-0.669937130396209	0.946491090104202	0.119339579225521	NA
14	hsa-let-7g-5p&iso_snv_seed,iso_3p:-1&iso-21-98VL7YUPE	0	1.34903438945121	0	0	1.01615843282479	0	1.31456726799601	1.59555678565118	0.659414609490399	-0.0217581464278243	0.731254836173787	0.9435156887132	NA
15	hsa-let-7i-5p&iso_3p:-1&iso-21-XKVL7YXYE	51.811082810666	44.51813485189	15.9286024660737	7.67045884487023	46.0658489547236	95.3760291729293	88.0760069557327	41.4844764269307	48.866330060477	-0.873387768460873	0.620403905629553	0.0543397751146088	0.140989235441353
16	hsa-let-7i-5p&iso_3p:-2&iso-20-XKVL7YXY	13.3228498655998	12.4785681024237	4.55102927602105	2.55681961495674	23.3716439549701	29.8050091165404	13.1456726799601	28.7200221417212	15.9939518440241	-0.501373669545867	0.615889638714469	0.236834439437877	0.344236103834123
17	hsa-let-7i-5p&iso_3p:-3&iso-19-XKVL7YJW	8.88189991039988	10.1177579208841	4.55102927602105	1.27840980747837	17.6134128356296	49.675015194234	26.9486289939182	70.2044985686519	23.6588315634021	-1.60162810989491	0.854709105805419	0.00720421735390036	0.0600351446158364
18	hsa-let-7i-5p&iso_add3p:1&iso-22-XKVL7YXYP	0	2.36081018153962	2.27551463801053	0	0.677438955216523	1.98700060776936	9.20197087597208	4.78667035695354	2.66117570193271	-0.507261421906604	0.841504197544941	0.184900814254388	NA
19	hsa-let-7i-5p&iso_add3p:2&iso-22-XKVL7YXYH	2.96063330346663	1.68629298681402	0	0	2.03231686564957	1.98700060776936	1.97185090199402	3.19111357130236	1.72865102962449	-0.289234072711016	0.735942479999611	0.407889514514906	NA
20	hsa-let-7i-5p&iso_add3p:2&iso-24-XKVL7YXYKI	2.96063330346663	0.337258597362803	0	0.639204903739186	0	1.98700060776936	4.60098543798604	0	1.3156353562905	-0.59868373070942	1.02350530947903	0.0868406320371895	NA
21	hsa-miR-100-5p&iso_3p:-2&iso-20-BRS28UEY	0	1.68629298681402	0	0.639204903739186	2.70975582086609	0	1.31456726799601	0	0.793727622426913	0.198132264062462	0.762436353880808	0.51948818322636	NA
22	hsa-miR-100-5p&iso_5p:+3&iso-19-3L5ROIK0	8.88189991039988	14.1648610892377	4.55102927602105	11.5056882673054	1.01615843282479	3.97400121553872	2.62913453599202	3.19111357130236	6.23923578732774	0.329875521250399	0.65446811010222	0.40928122222897	NA
23	hsa-miR-106b-3p&NA&iso-22-3FN4R5ZIM	4.44094995519994	0.337258597362803	4.55102927602105	0.639204903739186	1.01615843282479	0	1.97185090199402	3.19111357130236	2.01844570480552	-0.227540339033397	0.717763203329763	0.476910660755422	NA
24	hsa-miR-106b-3p&iso_3p:-1&iso-21-3FN4R5ZI0	4.44094995519994	2.69806877890243	2.27551463801053	5.75284413365268	4.74207268651566	5.96100182330808	1.31456726799601	1.59555678565118	3.59757200865456	0.127739896167556	0.629881360278457	0.733110379194415	NA
25	hsa-miR-106b-3p&iso_3p:-2&iso-20-3FN4R5ZI	7.40158325866657	3.37258597362803	2.27551463801053	3.19602451869593	7.79054798499002	19.8700060776936	6.57283633998006	0	6.30988734895809	-0.388174859046285	0.670503418925065	0.338099117172546	NA
26	hsa-miR-106b-3p&iso_3p:-3&iso-19-3FN4R5KM	2.96063330346663	2.02355158417682	2.27551463801053	0	1.69359738804131	1.98700060776936	1.31456726799601	3.19111357130236	1.93074729509538	-0.171002289505989	0.691478434643707	0.611752530705609	NA
27	hsa-miR-106b-3p&iso_add3p:1&iso-22-3FN4R5ZIN	1.48031665173331	0.674517194725607	2.27551463801053	0	1.01615843282479	0	3.28641816999003	1.59555678565118	1.29106023411693	-0.197383819001066	0.730461623874171	0.49816516806618	NA
28	hsa-miR-107&iso_3p:-2&iso-21-FPJYUP6XE	0	0	0	0	2.37103634325783	0	0.657283633998005	3.19111357130236	0.777429193569775	-0.051603067999515	0.737945002795839	0.853578126876573	NA
29	hsa-miR-10a-5p&NA&iso-23-UR9PHSDZ00	4.44094995519994	0.674517194725607	0	0	0.677438955216523	5.96100182330808	1.31456726799601	1.59555678565118	1.83300399776217	-0.847761116958157	1.22346971105868	0.0600963433807941	NA
30	hsa-miR-10a-5p&iso_3p:-1&iso-22-UR9PHSDZN	5.92126660693326	5.73339615516766	0	0.639204903739186	6.77438955216523	7.94800243107744	22.3476435559322	12.7644542852094	7.76604468627805	-1.00150413027576	0.884007515775309	0.0576621418181777	0.141008160833936
31	hsa-miR-10a-5p&iso_3p:-2&iso-21-UR9PHSDZ0	0	0.337258597362803	0	0	1.69359738804131	1.98700060776936	0.657283633998005	3.19111357130236	0.98328172480923	-0.174597811558042	0.744088811795865	0.551703967135311	NA
32	hsa-miR-10a-5p&iso_5p:+1&iso-22-07S28UIYP	0	0.337258597362803	2.27551463801053	0	1.69359738804131	1.98700060776936	1.97185090199402	0	1.03315276664725	-0.0152547397066207	0.717305109096087	0.943166731390262	NA
33	hsa-miR-10a-5p&iso_snv&iso-24-UR9PHSDZ2H	0	2.02355158417682	0	0	0.338719477608262	0	1.97185090199402	1.59555678565118	0.741209843678785	-0.0599663169084563	0.731493422575814	0.841979512838606	NA
34	hsa-miR-10b-5p&NA&iso-23-UR9PBSDZ00	0	0.337258597362803	4.55102927602105	0	2.03231686564957	5.96100182330808	9.20197087597208	0	2.7604471797892	-0.332212488856346	0.767243862591976	0.311426713081319	NA
35	hsa-miR-10b-5p&iso_3p:-1&iso-22-UR9PBSDZN	13.3228498655998	8.43146493407008	2.27551463801053	1.27840980747837	20.661888134104	11.9220036466162	50.6108398178464	54.2489307121401	20.3439876944832	-1.30027189005819	0.874355042855549	0.0214107600479304	0.0948936321154892
36	hsa-miR-10b-5p&iso_3p:-2&iso-21-UR9PBSDZ0	1.48031665173331	2.36081018153962	4.55102927602105	0	1.69359738804131	7.94800243107744	9.20197087597208	12.7644542852094	5.00002263619928	-1.05642273962429	1.05402723459839	0.0442835875305455	NA
37	hsa-miR-10b-5p&iso_5p:+1&iso-22-07S20UIYP	0	0.337258597362803	0	0	0.677438955216523	7.94800243107744	9.20197087597208	9.57334071390708	3.46725144669199	-3.22085816427685	1.6043169484863	0.00231532897249873	NA
38	hsa-miR-10b-5p&iso_snv&iso-24-UR9PBSDZ2H	0	2.36081018153962	0	0	3.04847529847435	3.97400121553872	5.91555270598205	7.9777839282559	2.90957791622383	-0.453362802850464	0.79420922762285	0.242859083280874	NA
39	hsa-miR-1180-3p&iso_3p:-1&iso-21-ZR69Q4RW0	0	1.01177579208841	0	1.27840980747837	1.35487791043305	3.97400121553872	1.31456726799601	0	1.11670399919182	-0.0513356735381559	0.709793302966551	0.865580713540909	NA
40	hsa-miR-122-5p&NA&iso-22-909U247NP	775.685925508257	13121.0457303999	5941.36871984548	10253.4858608803	7250.96785716006	741.151226697971	4877.7018478992	4462.77232946635	5928.02243723218	1.37063448657645	0.684014267022176	0.00776345388946653	0.0606519835114573
41	hsa-miR-122-5p&iso_3p:+1&iso-23-909U247N0N	93.2599490591988	1501.4752754592	680.378876765147	1105.18527856505	804.120039842013	77.493023703005	889.304756799301	920.636265320731	758.981683189206	0.628856663670162	0.636439756116984	0.152640881137032	0.247793638209467
42	hsa-miR-122-5p&iso_3p:-1&iso-21-909U247NE	59.2126660693326	1088.67075228713	254.857639457179	701.846984305626	598.856036411407	35.7660109398485	387.140060424825	362.191390342818	436.067692529771	1.17709601667375	0.740723555551718	0.0227744717077174	0.0948936321154892
43	hsa-miR-122-5p&iso_3p:-1,iso_add3p:4&iso-21-909U247ZE	0	0.674517194725607	0	0	1.35487791043305	0	2.62913453599202	1.59555678565118	0.781760803350232	-0.120681696023149	0.738338369126637	0.680787947654795	NA
44	hsa-miR-122-5p&iso_3p:-2&iso-20-909U247N	22.2047497759997	283.634480382118	79.6430123303684	150.213152378709	150.391448058068	9.9350030388468	130.142159531605	111.688974995583	117.231622561412	0.821647811718423	0.673141700885577	0.0771064141178639	0.163361046859881
45	hsa-miR-122-5p&iso_3p:-3&iso-19-909U242N	16.2834831690665	261.712671553535	59.1633805882737	26.2074010533066	105.003038058561	13.9090042543855	40.7515853078763	52.6533739264889	71.9604922389368	1.41802358538066	0.753365200097572	0.00920082926876025	0.063894647699724
46	hsa-miR-122-5p&iso_5p:+1&iso-21-637DD89Z0	0	6.74517194725607	6.82654391403158	7.03125394113105	6.09695059694871	0	8.54468724197407	1.59555678565118	4.60502055337408	0.449973441190529	0.724399300411943	0.284772033828989	NA
47	hsa-miR-122-5p&iso_5p:+3&iso-19-1WOO94KP	2.96063330346663	34.4003769310059	13.6530878280632	23.6505814383499	19.9844491788874	0	9.20197087597208	3.19111357130236	13.3802766408809	1.93201103226698	0.845474221997855	0.00282142748452168	0.0391864928405788
48	hsa-miR-122-5p&iso_add3p:1&iso-22-909U247NO	0	8.43146493407008	2.27551463801053	4.4744343261743	3.38719477608262	0	0.657283633998005	3.19111357130236	2.80212573495474	0.830932093044538	1.07333453313663	0.0803581036259263	NA
49	hsa-miR-122-5p&iso_add3p:1&iso-22-909U247NQ	16.2834831690665	173.350919044481	25.0306610181158	99.0767600795739	89.7606615661893	1.98700060776936	74.2730506417746	57.4400442834425	67.1503225513016	0.824581431079779	0.726781430912415	0.0829030403751929	0.16659180023631
50	hsa-miR-122-5p&iso_add3p:1&iso-23-909U247N0L	8.88189991039988	247.210551866935	91.0205855204211	152.130767089926	136.842668953738	9.9350030388468	88.7332905897307	68.6089417830007	100.420463594125	1.37312693922423	0.740979264065462	0.0103942874152388	0.0649642963452422
51	hsa-miR-122-5p&iso_add3p:1&iso-23-909U247N0M	13.3228498655998	195.609986470426	75.0919830543474	139.985873918882	104.664318580953	9.9350030388468	141.973264943569	95.7334071390708	97.0395858764618	0.569361871463405	0.624114219770735	0.188153901943042	0.28681997247415
52	hsa-miR-122-5p&iso_add3p:2&iso-22-909U247NI	1.48031665173331	61.0438061226674	27.3061756561263	24.9289912458283	22.6942049997535	1.98700060776936	10.5165381439681	11.1688974995583	20.1407413659256	1.94390659944147	0.791226360076453	0.00159010143465349	0.0248453349164607
53	hsa-miR-122-5p&iso_add3p:2&iso-22-909U247NN	0	3.03532737626523	0	0.639204903739186	1.69359738804131	0	1.31456726799601	0	0.835337117005217	0.214102195479639	0.766819584697159	0.486246023201143	NA
54	hsa-miR-122-5p&iso_add3p:2&iso-24-909U247NJU	0	4.38436176571644	0	0.639204903739186	3.72591425369088	1.98700060776936	3.28641816999003	3.19111357130236	2.15175165902603	0.0431847793992549	0.668961940549014	0.902628086327134	NA
55	hsa-miR-122-5p&iso_snv&iso-22-109U247NP	0	5.73339615516766	4.55102927602105	5.75284413365268	2.70975582086609	3.97400121553872	9.85925450997008	1.59555678565118	4.27197973710843	0.0612277116072338	0.620601390446313	0.87377911730911	NA
56	hsa-miR-122-5p&iso_snv&iso-22-909U2473P	0	2.69806877890243	0	2.55681961495674	1.35487791043305	0	1.97185090199402	0	1.07270215078578	0.225975522162961	0.756254769209862	0.47109782314231	NA
57	hsa-miR-122-5p&iso_snv&iso-22-909U2474H	0	1.68629298681402	0	2.55681961495674	0	0	0.657283633998005	0	0.612549529471096	0.177975823123357	0.775292568143212	0.535671751368856	NA
58	hsa-miR-122-5p&iso_snv&iso-22-909U2474P	1.48031665173331	5.39613755780485	0	5.11363922991349	2.70975582086609	1.98700060776936	1.97185090199402	1.59555678565118	2.53178219446654	0.319066220496918	0.708613816797094	0.402499392761411	NA
59	hsa-miR-122-5p&iso_snv&iso-22-909U247EP	0	2.36081018153962	2.27551463801053	2.55681961495674	1.35487791043305	0	1.31456726799601	1.59555678565118	1.43226829982339	0.294217761271636	0.753329580517037	0.385412160423027	NA
60	hsa-miR-122-5p&iso_snv&iso-22-909U247IP	0	27.3179463863871	2.27551463801053	28.1250157645242	23.3716439549701	0	9.85925450997008	14.3600110708606	13.1636732905903	0.923919331269981	0.894903004782142	0.0697870845885011	0.154023992654458
61	hsa-miR-122-5p&iso_snv&iso-22-909U247LH	1.48031665173331	9.10598212879569	0	2.55681961495674	2.03231686564957	0	1.31456726799601	0	2.06125031614142	0.551521127779194	0.90487092080676	0.157496990365508	NA
62	hsa-miR-122-5p&iso_snv&iso-22-909U247LP	0	2.69806877890243	2.27551463801053	3.83522942243512	1.35487791043305	1.98700060776936	1.31456726799601	1.59555678565118	1.88260192639971	0.276338991454343	0.722117051138446	0.431595698978687	NA
63	hsa-miR-122-5p&iso_snv&iso-22-909U247MP	0	21.9218088285822	20.4796317420947	21.0937618233931	15.9198154475883	0	9.85925450997008	11.1688974995583	12.5553962313983	1.18784646235556	0.862388740630788	0.0312099802351699	0.102664408668322
64	hsa-miR-122-5p&iso_snv&iso-22-909U247NH	1.48031665173331	9.10598212879569	0	3.19602451869593	6.77438955216523	0	1.97185090199402	0	2.81607046917302	0.790056709416184	1.05576094631475	0.0938904998292631	NA
65	hsa-miR-122-5p&iso_snv&iso-22-909U247NK	0	6.07065475253046	6.82654391403158	7.03125394113105	4.4033532089074	0	6.57283633998006	1.59555678565118	4.06252486777897	0.500572917201601	0.756977105602367	0.240562326609389	NA
66	hsa-miR-122-5p&iso_snv&iso-22-M09U247NP	0	48.5652380202437	11.3775731900526	37.0738844168728	27.7749971638775	3.97400121553872	20.3757926539382	19.1466814278142	21.0360210110422	0.911254752259709	0.772136762548496	0.0663440138234075	0.153574106072703
67	hsa-miR-122-5p&iso_snv&iso-22-R09U247NP	0	51.2633067991461	20.4796317420947	40.2699089355687	34.8881061936509	0	25.6340617259222	15.9555678565118	23.5613229066118	1.08231140354132	0.873045153907409	0.0430502471707919	0.121003357323337
68	hsa-miR-122-5p&iso_snv&iso-22-Z09U247NP	0	6.40791334989326	4.55102927602105	6.39204903739186	2.70975582086609	0	3.28641816999003	3.19111357130236	3.31728490318308	0.539358252174443	0.795328046048361	0.205061086756151	NA
69	hsa-miR-122-5p&iso_snv&iso-23-909U24740H	0	8.76872353143289	4.55102927602105	3.19602451869593	3.38719477608262	0	0	1.59555678565118	2.68731611098546	1.81514600049611	2.05850145751015	0.0130828961920512	NA
70	hsa-miR-122-5p&iso_snv&iso-23-909U247I0H	1.48031665173331	7.41968914198167	2.27551463801053	0.639204903739186	5.08079216412392	0	0.657283633998005	0	2.19410014169833	0.784931776694147	1.12582461204471	0.0738497409412393	NA
71	hsa-miR-122-5p&iso_snv&iso-23-909U247L0H	0	3.03532737626523	2.27551463801053	0	1.69359738804131	0	0.657283633998005	0	0.957715379539384	0.328105037968859	0.825375329108918	0.28251012091298	NA
72	hsa-miR-122-5p&iso_snv&iso-23-909U247M0H	0	5.05887896044205	0	1.91761471121756	2.37103634325783	0	0	0	1.16844125186468	0.549361875170342	1.02523933775856	0.0824550726465017	NA
73	hsa-miR-122-5p&iso_snv&iso-23-909U247N0P	0	9.7804993235213	0	3.19602451869593	3.38719477608262	0	0.657283633998005	1.59555678565118	2.32706987974363	0.844683015030224	1.19712071170347	0.0619345897799754	NA
74	hsa-miR-122-5p&iso_snv_central&iso-22-9098247NP	1.48031665173331	62.7300991094814	27.3061756561263	59.4460560477443	32.1783503727849	5.96100182330808	17.7466581179462	3.19111357130236	26.2549714188034	2.18604541273275	0.776086127753988	0.000540639951724013	0.0135159987931003
75	hsa-miR-122-5p&iso_snv_central&iso-22-909U2Y7NP	0	3.03532737626523	2.27551463801053	1.91761471121756	1.35487791043305	1.98700060776936	1.97185090199402	0	1.56777326821122	0.227459335558932	0.721749708828411	0.498383912637223	NA
76	hsa-miR-122-5p&iso_snv_central&iso-22-909U447NP	0	16.1884126734146	2.27551463801053	11.5056882673054	10.1615843282478	0	5.25826907198404	6.38222714260472	6.47146201519588	0.87339221076332	0.899505387263139	0.0839622673191004	0.16659180023631
77	hsa-miR-122-5p&iso_snv_central&iso-22-909UJ47NP	1.48031665173331	37.4357043072712	20.4796317420947	30.0426304757417	17.6134128356296	1.98700060776936	13.8029563139581	14.3600110708606	17.1502080006323	1.17737688909572	0.762653037419823	0.0256118371429354	0.0993402680273261
78	hsa-miR-122-5p&iso_snv_central&iso-22-909UJY7NP	0	5.39613755780485	2.27551463801053	5.11363922991349	3.38719477608262	0	1.31456726799601	3.19111357130236	2.58477088013873	0.597997911775626	0.872367143036112	0.157408985295147	NA
79	hsa-miR-122-5p&iso_snv_central&iso-22-909UL47NP	1.48031665173331	67.7889780699235	20.4796317420947	49.2187775879173	32.1783503727849	1.98700060776936	28.9204798959122	15.9555678565118	27.2511378480809	1.20424432542839	0.806280279318063	0.0259683157842541	0.0993402680273261
80	hsa-miR-122-5p&iso_snv_central&iso-22-909UO47NP	0	8.43146493407008	0	10.8664833635662	8.12926746259828	0	1.31456726799601	0	3.59272287852882	2.40124437144275	1.78020137751849	0.0106218956683329	NA
81	hsa-miR-122-5p&iso_snv_central&iso-22-909UU47NP	1.48031665173331	17.5374470628658	4.55102927602105	8.30966374860942	11.8551817162892	3.97400121553872	1.31456726799601	3.19111357130236	6.52666506379448	1.48008605209904	1.01370642425512	0.0170846902471449	0.0889827617038797
82	hsa-miR-122-5p&iso_snv_central&iso-22-909V247NP	0	20.572774439131	11.3775731900526	14.7017127860013	11.5164622386809	0	9.85925450997008	3.19111357130236	8.90236134189228	1.20869329140413	0.944591563334446	0.035940518877383	0.112314121491822
83	hsa-miR-122-5p&iso_snv_central&iso-22-909W247NP	4.44094995519994	62.0555819147558	27.3061756561263	39.6307040318295	34.5493867160427	3.97400121553872	24.3194944579262	27.1244653560701	27.9250949129362	0.992406608268549	0.680806829576278	0.0407154826353365	0.121003357323337
84	hsa-miR-122-5p&iso_snv_central,iso_3p:-2&iso-20-909UL47N	0	1.68629298681402	0	0	2.03231686564957	0	0	1.59555678565118	0.664270829764346	0.126996280137265	0.755945233294572	0.580475670392353	NA
85	hsa-miR-122-5p&iso_snv_central_offset&iso-22-9096247NP	0	1.68629298681402	0	1.91761471121756	0	0	1.31456726799601	0	0.614809370753448	0.104700270844213	0.751345554314117	0.723230520316778	NA
86	hsa-miR-122-5p&iso_snv_central_offset&iso-22-909O247NP	0	15.513895478689	0	10.8664833635662	7.79054798499002	1.98700060776936	6.57283633998006	3.19111357130236	5.74023466828711	0.650840983838302	0.812972608170191	0.154683071173369	NA
87	hsa-miR-122-5p&iso_snv_central_offset&iso-22-909X247NP	0	3.37258597362803	0	3.83522942243512	0.338719477608262	0	1.31456726799601	4.78667035695354	1.70597156232762	0.0812195397486873	0.698309215834644	0.797468324731524	NA
88	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U207NP	0	10.4550165182469	6.82654391403158	7.67045884487023	4.74207268651566	0	4.60098543798604	3.19111357130236	4.6857738716191	0.816780454057937	0.897944145580323	0.0991204812261117	NA
89	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U245NP	0	8.76872353143289	6.82654391403158	7.67045884487023	5.41951164173219	0	3.94370180398803	4.78667035695354	4.67695126162606	0.727443826012227	0.842087341516133	0.123573780498833	NA
90	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U24INP	1.48031665173331	10.4550165182469	2.27551463801053	10.8664833635662	7.45182850738176	3.97400121553872	5.91555270598205	6.38222714260472	6.10011759288302	0.403929934615566	0.63991479462635	0.33506318349134	NA
91	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U24QNP	0	38.4474800993596	11.3775731900526	22.3721716308715	13.5487791043305	1.98700060776936	17.0893744839481	6.38222714260472	13.9005757823671	0.996777236751339	0.836476835781931	0.0562230312046774	0.140989235441353
92	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U24RNP	0	4.38436176571644	2.27551463801053	6.39204903739186	2.70975582086609	0	3.28641816999003	0	2.38101242899687	0.544411502116609	0.865580896339856	0.185300210158454	NA
93	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U24SNP	0	13.1530852971493	0	4.4744343261743	6.09695059694871	1.98700060776936	0.657283633998005	3.19111357130236	3.69498350416776	0.860022488284192	1.06256977520657	0.0747472545398513	NA
94	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U2H7NP	1.48031665173331	31.3650495547407	11.3775731900526	17.8977373046972	10.8390232834644	1.98700060776936	4.60098543798604	12.7644542852094	11.5390175394566	1.20183119404385	0.837116504943552	0.0274082855218075	0.100521209254197
95	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U2K7NP	0	3.03532737626523	0	2.55681961495674	2.03231686564957	0	0.657283633998005	0	1.03521843635869	0.408983387285295	0.869035352619548	0.207943009309519	NA
96	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U2L7NP	0	11.1295337129725	0	12.1448931710445	8.46798694020654	1.98700060776936	5.25826907198404	7.9777839282559	5.87068342902911	0.452085060665852	0.709585808824323	0.280413024282081	NA
97	hsa-miR-122-5p&iso_snv_central_supp&iso-22-909U2N7NP	0	1.68629298681402	0	1.27840980747837	1.69359738804131	0	0.657283633998005	0	0.664447977041463	0.238897152573335	0.787575614007708	0.43547756827009	NA
98	hsa-miR-122-5p&iso_snv_seed&iso-22-901U247NP	0	11.1295337129725	11.3775731900526	7.67045884487023	6.77438955216523	0	2.62913453599202	4.78667035695354	5.54597002412577	1.31262192697657	1.06217821800337	0.0298502990204847	NA
